"Y","D","Z","X1","X2","X3"
1,1,0,0.402469365313749,1,1
1,1,0,0,2,1
3,1,0,-0.0523304619704373,1,1
1,1,0,0.402469365313749,1,1
1,1,0,0.402469365313749,1,1
3,1,0,1.32843306777342,1,4
3,1,0,1.32843306777342,1,4
1,1,0,1.7832328950576,1,4
1,1,0,0.454799827284186,1,3
1,1,0,0.454799827284186,1,3
1,1,0,0,1,3
1,1,0,1.7832328950576,1,3
3,1,0,1.73090243308717,2,5
1,1,0,1.7832328950576,2,1
3,1,0,1.7832328950576,1,4
1,1,0,1.73090243308717,1,4
3,1,0,0.454799827284186,1,1
1,1,0,1.7832328950576,1,4
3,1,0,0.454799827284186,1,4
1,1,0,1.73090243308717,1,4
1,0,0,0.454799827284186,1,4
3,0,0,0,1,1
3,0,0,0.454799827284186,1,1
1,0,0,0,1,1
3,0,0,0,2,1
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,1
1,0,0,0,1,4
1,0,0,0,1,1
1,0,0,0,1,4
1,0,0,0.454799827284186,1,1
1,0,0,0.454799827284186,1,5
1,0,0,0.454799827284186,1,1
1,0,0,0,1,3
1,0,0,0.454799827284186,1,1
1,0,0,0,1,4
1,0,0,0.454799827284186,2,1
1,0,0,0.402469365313749,1,1
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0.402469365313749,2,4
1,0,0,0.454799827284186,1,1
1,0,0,0,1,1
1,0,0,1.32843306777342,1,4
1,0,0,1.73090243308717,1,4
1,0,0,0.660182294771411,1,1
1,0,0,1.32843306777342,2,1
3,0,0,1.27610260580298,2,4
1,0,0,0.660182294771411,1,1
2,0,0,1.27610260580298,2,3
1,0,0,0.660182294771411,2,3
1,0,0,1.32843306777342,1,4
1,0,0,1.7832328950576,2,4
3,0,0,1.1149821220556,1,5
1,0,0,1.32843306777342,1,4
1,0,0,1.1149821220556,1,1
1,0,0,1.7832328950576,1,4
1,0,0,1.73090243308717,1,4
1,0,0,0.660182294771411,1,3
1,0,0,1.27610260580298,2,1
1,0,0,1.32843306777342,1,3
3,0,0,1.73090243308717,1,4
1,0,0,1.1149821220556,2,1
1,0,0,1.27610260580298,1,3
3,0,0,1.32843306777342,2,1
1,0,0,0.660182294771411,2,1
3,1,0,1.73090243308717,1,4
1,1,0,0,2,1
3,1,0,0.402469365313749,1,1
1,1,0,1.73090243308717,2,1
3,1,0,1.7832328950576,1,1
3,1,0,-0.0523304619704373,2,1
3,1,0,1.73090243308717,1,4
3,1,0,1.7832328950576,1,5
1,1,0,0,2,1
3,1,0,1.73090243308717,1,3
1,1,0,1.7832328950576,1,4
3,1,0,-0.0523304619704373,1,1
1,1,0,1.73090243308717,1,3
3,1,0,1.7832328950576,1,4
1,1,0,1.73090243308717,2,1
3,1,0,1.27610260580298,1,3
3,1,0,-0.0523304619704373,1,4
3,1,0,1.73090243308717,1,1
1,1,0,1.32843306777342,1,3
1,1,0,1.7832328950576,2,1
1,1,0,1.27610260580298,1,1
1,1,0,1.7832328950576,1,1
3,1,0,1.32843306777342,1,3
1,1,0,1.32843306777342,1,1
1,1,0,0,2,3
1,1,0,0,1,4
1,1,0,0,1,4
1,1,0,0.402469365313749,1,4
1,1,0,0,1,3
1,1,0,0,1,4
1,1,0,-0.0523304619704373,2,4
1,1,0,0,1,4
1,1,0,-0.0523304619704373,1,4
1,1,0,0,1,4
1,1,0,0,1,1
1,1,0,0,1,4
1,1,0,0,2,1
1,1,0,0.454799827284186,1,4
1,1,0,-0.0523304619704373,1,3
3,1,0,0.402469365313749,1,3
1,1,0,0,1,4
1,1,0,0,2,3
1,1,0,0.454799827284186,2,4
1,1,0,0.454799827284186,1,4
1,1,0,0,1,4
1,1,0,-0.0523304619704373,1,1
1,1,0,0,1,4
3,0,1,1.7832328950576,1,4
2,0,1,1.7832328950576,1,4
3,0,1,2.78332038467424,1,5
3,0,1,1.7832328950576,1,4
3,0,1,1.7832328950576,1,4
1,0,1,1.27610260580298,1,1
3,0,1,0.61592031103157,1,1
3,0,1,1.32843306777342,1,1
2,0,1,1.7832328950576,1,1
3,0,1,1.7832328950576,1,1
3,0,1,0.61592031103157,2,1
3,0,1,1.27610260580298,2,1
3,0,1,0.454799827284186,1,5
2,0,1,1.1149821220556,1,4
1,0,1,1.12305060028619,1,4
3,0,1,1.7832328950576,2,1
2,0,0,-0.0523304619704373,1,4
1,0,0,-0.0523304619704373,1,3
3,0,0,0,1,1
3,0,0,0.402469365313749,1,4
1,0,0,0,1,3
2,0,0,0,1,3
2,0,0,-0.0523304619704373,1,1
3,0,0,0,2,1
1,0,0,0,1,1
2,0,0,0,1,1
1,0,0,-0.0523304619704373,1,4
3,0,0,0,2,1
1,0,0,0,1,1
1,0,0,0.402469365313749,2,1
1,0,0,0,1,1
1,0,0,0,2,1
1,0,0,0,1,1
2,0,0,0.454799827284186,1,1
1,0,0,0,1,4
1,0,0,0.402469365313749,1,1
2,0,0,0.454799827284186,1,1
3,0,0,0.402469365313749,1,4
1,1,1,1.32843306777342,2,4
2,1,1,1.73090243308717,1,3
1,1,1,1.7832328950576,1,1
1,1,1,1.32843306777342,1,1
1,1,1,1.32843306777342,1,1
1,1,1,1.32843306777342,2,1
1,1,1,1.32843306777342,1,1
1,1,1,1.32843306777342,1,1
1,1,1,1.32843306777342,1,1
1,1,1,0.660182294771411,2,3
3,1,1,0.660182294771411,1,4
3,1,1,-0.0523304619704373,1,4
1,1,1,0.660182294771411,1,3
1,1,1,0.660182294771411,1,4
1,1,1,1.1149821220556,1,4
1,1,1,0.660182294771411,2,1
1,1,1,0.660182294771411,1,4
3,1,0,3.31771849380696,1,1
3,1,0,3.3700489557774,1,1
3,1,0,1.7832328950576,1,1
3,1,0,2.59046960378466,1,1
3,1,0,1.7832328950576,1,1
3,1,0,3.04012632176708,1,4
3,1,0,1.7832328950576,1,5
3,1,0,1.7832328950576,2,4
3,1,0,4.12242068394333,1,5
3,1,0,4.12242068394333,1,5
3,1,0,3.04012632176708,2,5
2,1,0,4.71260371594351,1,1
3,1,0,1.1149821220556,1,4
2,1,0,1.26203653601124,1,4
2,1,0,1.1149821220556,1,4
3,1,0,1.1149821220556,2,1
3,1,0,3.34284133195059,1,5
3,1,0,1.92221883078265,1,4
3,1,0,3.29051086998015,1,1
3,1,0,1.7832328950576,1,1
2,1,0,1.32843306777342,1,1
3,0,1,1.73090243308717,1,5
2,0,1,1.73090243308717,1,1
2,0,1,1.73090243308717,1,4
3,0,1,1.32843306777342,1,4
3,0,1,1.7832328950576,2,4
3,0,1,1.7832328950576,1,4
3,0,1,1.73090243308717,1,4
3,0,1,1.27610260580298,1,4
3,0,1,1.73090243308717,1,1
3,0,1,2.05993478660613,1,5
3,0,1,1.73090243308717,1,5
2,0,1,1.73090243308717,1,4
3,0,1,1.73090243308717,1,4
3,0,1,1.7832328950576,2,1
2,0,1,1.27610260580298,1,1
3,0,1,1.73090243308717,1,5
1,0,0,1.7832328950576,1,1
3,0,0,1.32843306777342,1,1
1,0,0,1.7832328950576,1,3
1,0,0,1.7832328950576,1,1
1,0,0,1.73090243308717,1,1
3,0,0,1.73090243308717,1,5
1,0,0,1.73090243308717,1,4
1,0,0,1.73090243308717,1,3
1,0,0,1.73090243308717,2,1
3,0,0,1.32843306777342,1,3
1,0,0,1.73090243308717,1,4
1,0,0,1.73090243308717,1,3
1,0,0,1.73090243308717,1,1
1,0,0,1.7832328950576,1,4
1,0,0,1.32843306777342,1,1
3,0,0,1.32843306777342,1,1
1,0,0,1.73090243308717,2,1
1,0,0,1.7832328950576,1,1
2,0,0,1.7832328950576,1,1
1,0,0,1.73090243308717,1,1
1,0,0,1.7832328950576,1,1
2,0,0,1.32843306777342,1,1
1,0,0,1.73090243308717,1,1
1,0,0,0.454799827284186,2,1
1,0,0,0,1,1
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,2,1
1,0,0,-0.0523304619704373,2,1
1,0,0,1.73090243308717,1,4
1,0,0,1.73090243308717,1,1
1,0,0,1.7832328950576,1,4
1,0,0,1.27610260580298,1,1
1,0,0,0.454799827284186,1,1
1,0,0,0.454799827284186,1,4
3,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0,1,1
1,0,0,0.454799827284186,1,1
3,0,0,1.73090243308717,1,4
1,0,0,0.454799827284186,1,1
1,0,0,0,1,4
1,0,0,0.402469365313749,1,1
1,0,0,1.7832328950576,1,4
3,1,0,5.46497544410944,2,4
2,1,0,2.98526134120596,1,4
3,1,0,2.53560462322353,2,4
1,1,0,1.7832328950576,1,5
1,1,0,1.1149821220556,1,1
3,1,0,1.7832328950576,1,1
2,1,0,4.12242068394333,1,1
3,1,0,1.73090243308717,1,4
2,1,0,2.53560462322353,1,4
1,1,0,1.73090243308717,1,3
3,1,0,1.73090243308717,1,4
3,1,0,3.29051086998015,1,5
2,1,0,4.80988374853436,1,3
1,1,0,3.29051086998015,1,4
2,1,0,1.73090243308717,1,4
2,1,0,3.45416991094132,1,1
3,1,0,3.11324301868456,2,4
3,1,0,1.73090243308717,1,3
2,1,0,1.27610260580298,1,3
3,1,0,1.7832328950576,2,1
3,1,0,1.73090243308717,1,5
3,1,0,1.27610260580298,2,3
2,1,0,1.73090243308717,1,4
3,1,0,0.454799827284186,1,3
3,1,0,1.73090243308717,1,4
3,1,0,4.08263485851205,1,5
3,1,0,1.73090243308717,1,5
3,1,0,1.73090243308717,2,3
3,1,0,4.12242068394333,1,4
3,1,0,3.31518397521628,1,4
3,1,0,0.402469365313749,1,4
3,1,0,0.454799827284186,1,1
2,1,0,1.73090243308717,1,4
3,1,0,1.73090243308717,1,5
3,1,0,1.73090243308717,1,4
3,1,0,2.08080479593935,1,3
3,1,0,1.7832328950576,1,1
2,1,0,2.53560462322353,1,4
3,1,0,1.7832328950576,2,4
1,1,1,0.660182294771411,2,4
1,1,1,0.660182294771411,2,1
1,1,1,1.06265166008516,1,3
1,1,1,1.27610260580298,1,4
1,1,1,0.660182294771411,1,4
1,1,1,1.7832328950576,1,4
1,1,1,1.7832328950576,2,4
1,1,1,1.32843306777342,1,3
3,1,1,1.06265166008516,1,1
1,1,1,0.402469365313749,1,1
3,1,1,1.1149821220556,2,1
1,1,1,0.660182294771411,2,1
1,1,1,0.454799827284186,1,4
1,1,1,0.454799827284186,1,1
1,1,1,0.660182294771411,2,1
1,1,1,0,2,4
1,1,1,1.7832328950576,2,1
1,1,1,1.1149821220556,1,1
1,1,1,0,2,1
3,1,1,1.06265166008516,1,1
1,1,1,0.660182294771411,2,1
1,1,1,1.1149821220556,2,1
1,1,1,1.1149821220556,2,1
1,1,1,1.06265166008516,1,4
3,0,0,1.06265166008516,1,1
3,0,0,0.402469365313749,1,1
1,0,0,1.06265166008516,1,1
1,0,0,1.06265166008516,1,1
3,0,0,1.1149821220556,1,1
1,0,0,1.06265166008516,1,1
1,0,0,1.06265166008516,1,1
1,0,0,0,1,1
1,0,0,0,2,1
1,0,0,0,2,1
3,0,0,0,1,4
1,0,0,0.454799827284186,1,1
1,0,0,0,2,1
1,0,0,0,1,1
1,0,0,0.454799827284186,1,1
1,0,0,0,1,4
1,0,0,0.454799827284186,2,3
3,0,0,0.454799827284186,1,3
3,0,0,1.23437917927693,1,4
1,0,0,0.454799827284186,2,4
3,0,0,0.402469365313749,1,4
3,0,0,0,2,4
1,1,1,0.454799827284186,2,1
3,1,1,0.454799827284186,2,3
3,1,1,1.84223101207791,1,1
1,1,1,1.06265166008516,1,4
1,1,1,1.1149821220556,2,1
2,1,1,1.1149821220556,2,1
1,1,1,1.1149821220556,1,1
1,1,1,0.454799827284186,2,4
1,1,1,0,2,3
1,1,1,0.454799827284186,1,3
1,1,1,0,1,3
1,1,1,0,1,3
3,1,1,0.454799827284186,2,4
1,1,1,0.454799827284186,1,3
1,1,1,0.454799827284186,1,1
1,1,1,0.402469365313749,1,4
3,1,1,0.402469365313749,1,4
3,1,1,1.18204871730649,1,4
3,1,1,0.454799827284186,1,4
1,1,1,0.454799827284186,2,3
3,1,1,0.454799827284186,1,4
1,1,1,0,1,3
1,1,1,0.454799827284186,1,3
1,1,0,1.7832328950576,1,4
3,1,0,1.7832328950576,1,4
1,1,0,1.7832328950576,1,4
3,1,0,3.3700489557774,1,4
1,1,0,2.53560462322353,1,1
1,1,0,1.7832328950576,2,1
2,1,0,1.32843306777342,1,1
3,1,0,3.3700489557774,1,4
2,1,0,2.56281224705035,1,4
1,1,0,1.7832328950576,1,1
1,1,0,2.53560462322353,1,1
1,1,0,3.34284133195059,1,1
1,1,0,2.53560462322353,1,4
1,1,0,1.32843306777342,2,3
3,1,0,1.32843306777342,1,4
3,1,0,1.7832328950576,1,4
3,1,0,1.7832328950576,1,4
2,1,0,2.53560462322353,1,1
1,1,0,1.7832328950576,1,1
3,1,0,1.32843306777342,1,1
3,1,0,2.53560462322353,1,4
2,1,0,0.668250773002007,1,1
3,1,0,0.402469365313749,1,5
3,1,0,1.12305060028619,1,4
1,1,0,0.454799827284186,1,4
3,1,0,1.7832328950576,1,4
1,1,0,0.454799827284186,1,3
3,1,0,0.454799827284186,2,1
1,1,0,1.7832328950576,1,1
2,1,0,0.454799827284186,1,4
3,1,0,1.7832328950576,1,4
3,1,0,0.454799827284186,2,1
3,1,0,0.454799827284186,2,4
3,1,0,1.7832328950576,1,1
3,1,0,0.454799827284186,2,4
3,1,0,1.7832328950576,1,4
1,1,0,1.7832328950576,1,4
3,1,0,0.454799827284186,1,4
3,1,0,1.7832328950576,1,4
3,1,0,0.454799827284186,2,4
3,1,0,1.7832328950576,1,4
3,1,0,0.454799827284186,1,4
3,1,0,0.454799827284186,1,4
1,1,0,0.454799827284186,1,4
2,1,0,0.454799827284186,1,4
3,1,0,0.454799827284186,1,4
2,1,0,0.454799827284186,1,1
2,1,0,0.454799827284186,1,1
3,1,0,1.7832328950576,1,1
2,1,0,0.454799827284186,1,4
3,1,0,0.402469365313749,1,4
3,1,0,0.454799827284186,1,4
2,1,0,0.454799827284186,1,4
1,1,0,0.454799827284186,1,4
2,1,0,0.454799827284186,1,4
2,1,0,0.454799827284186,1,4
3,1,0,0.454799827284186,2,4
3,1,0,0.454799827284186,1,5
3,1,0,0.454799827284186,2,1
3,1,0,0.454799827284186,1,4
3,1,0,0.454799827284186,2,1
2,1,1,0.454799827284186,1,1
1,1,1,0.454799827284186,2,1
1,1,1,1.07072013831576,1,1
3,1,1,0.454799827284186,1,1
2,1,1,1.23437917927693,2,3
3,1,1,0.454799827284186,1,1
3,1,1,0.454799827284186,2,1
3,1,1,1.18204871730649,1,1
3,1,1,0.454799827284186,1,4
3,1,1,0.402469365313749,1,1
1,1,1,0.454799827284186,1,1
1,1,1,0.454799827284186,2,1
3,1,1,1.73090243308717,1,1
1,1,1,1.23437917927693,1,1
2,1,1,1.18204871730649,1,1
3,1,1,1.78480995091114,2,1
1,1,1,1.23437917927693,1,1
1,1,1,1.23437917927693,1,1
3,1,1,0.454799827284186,1,3
1,1,1,1.7832328950576,1,1
3,1,0,3.11324301868456,1,1
3,1,0,1.18204871730649,1,1
3,1,0,2.51048178507991,1,1
3,1,0,4.30269326322845,1,1
3,1,0,1.73090243308717,1,1
2,1,0,1.73090243308717,2,1
3,1,0,1.06265166008516,2,4
3,1,0,1.7832328950576,1,1
3,1,0,1.32843306777342,1,4
3,1,0,0.402469365313749,1,1
2,1,0,4.66027325397307,1,1
3,1,0,1.7832328950576,2,1
3,1,0,1.73090243308717,2,4
1,1,0,0.454799827284186,2,1
2,1,0,0.454799827284186,1,1
3,1,0,1.7832328950576,2,4
3,1,0,0.402469365313749,2,1
3,1,0,1.7832328950576,1,1
3,1,0,1.7832328950576,1,5
3,1,0,0.454799827284186,2,4
2,1,0,0.454799827284186,2,4
3,1,0,1.7832328950576,1,5
3,1,0,0.454799827284186,1,4
3,1,0,1.7832328950576,1,3
3,1,0,1.7832328950576,1,5
3,1,0,1.23437917927693,1,4
1,1,0,0.454799827284186,1,4
3,1,0,1.7832328950576,1,5
3,1,0,1.23437917927693,1,4
3,1,0,1.1149821220556,2,5
3,1,0,1.7832328950576,1,5
3,1,0,0.454799827284186,1,4
3,1,0,0.454799827284186,1,4
2,1,0,1.7832328950576,2,5
3,1,0,2.56281224705035,1,4
1,1,0,0.454799827284186,1,4
3,1,0,1.7832328950576,1,5
3,1,0,1.23437917927693,1,4
1,1,0,0.454799827284186,1,1
3,1,0,1.7832328950576,1,4
3,1,0,1.12305060028619,2,1
3,1,0,3.3700489557774,1,5
1,1,0,1.7832328950576,2,1
3,1,0,3.11324301868456,2,3
3,1,0,2.51048178507991,2,1
2,1,0,2.51048178507991,1,1
2,1,0,2.51048178507991,1,1
3,1,0,1.7832328950576,1,4
3,1,0,1.18204871730649,2,1
3,1,0,2.51048178507991,1,1
3,1,0,1.73090243308717,1,1
3,1,0,1.7832328950576,1,4
1,1,0,1.7832328950576,1,1
1,1,0,1.73090243308717,1,1
3,1,0,1.7832328950576,1,4
3,1,0,0.402469365313749,2,1
1,1,0,2.56281224705035,1,1
2,1,0,1.73090243308717,1,1
3,1,0,2.51048178507991,1,4
2,1,0,3.11324301868456,2,1
3,1,1,0.402469365313749,1,4
1,1,1,0,1,3
2,1,1,0.402469365313749,1,4
3,1,1,0.402469365313749,1,4
1,1,1,0.454799827284186,1,1
3,1,1,-0.0523304619704373,1,3
3,1,1,0,1,1
2,1,1,0.454799827284186,1,4
1,1,1,0,1,4
3,1,1,1.23437917927693,1,1
3,1,1,0.454799827284186,1,4
2,1,1,0.454799827284186,1,1
3,1,1,0,1,4
2,1,1,0.454799827284186,2,1
3,1,1,1.23437917927693,1,1
1,1,1,0.454799827284186,1,4
1,1,1,1.23437917927693,2,1
1,1,1,0.454799827284186,1,5
3,1,1,0.454799827284186,1,1
2,1,1,0.454799827284186,1,4
1,1,1,0,1,4
1,1,1,1.26203653601124,1,1
3,1,1,0.402469365313749,1,1
1,1,1,0.454799827284186,1,1
3,1,1,-0.0523304619704373,1,1
1,1,1,0.454799827284186,2,1
2,1,1,1.73090243308717,1,4
3,1,1,0.454799827284186,1,1
3,1,1,0.454799827284186,1,4
3,1,1,0.402469365313749,1,4
1,1,1,0.454799827284186,1,1
3,1,1,0.454799827284186,1,1
2,1,1,0.402469365313749,1,4
2,1,1,0.402469365313749,1,4
3,1,1,0.402469365313749,1,3
3,1,1,0,2,1
3,1,1,0.402469365313749,1,1
2,1,1,0.402469365313749,1,4
3,1,1,0.454799827284186,1,1
1,1,1,0,1,4
2,1,1,0.402469365313749,1,4
1,1,1,0.454799827284186,1,3
2,1,1,-0.0523304619704373,1,4
1,1,1,0.454799827284186,1,1
3,1,1,0.454799827284186,1,1
3,1,1,0.402469365313749,1,5
1,1,1,0.402469365313749,1,4
1,1,1,0.402469365313749,1,3
1,1,1,0,1,4
3,1,1,-0.0523304619704373,1,4
1,1,1,1.18204871730649,1,4
1,1,1,0,1,4
3,1,1,1.78480995091114,1,4
3,1,1,0.402469365313749,1,4
1,1,1,0.402469365313749,1,4
1,1,1,0,2,3
1,1,1,0,1,4
1,1,1,0,1,4
3,1,1,0.402469365313749,1,4
1,1,1,-0.0523304619704373,1,3
1,1,1,0.402469365313749,1,4
1,1,1,-0.0523304619704373,1,4
1,1,1,-0.0523304619704373,1,4
1,1,1,-0.0523304619704373,1,4
1,1,1,-0.0523304619704373,1,4
1,1,1,-0.0523304619704373,1,4
1,1,1,-0.0523304619704373,1,4
1,1,1,0,2,1
1,1,1,0.402469365313749,2,1
3,1,1,1.18204871730649,1,4
1,0,0,-0.0523304619704373,1,3
1,0,0,0,1,3
1,0,0,-0.0523304619704373,1,4
2,0,0,0,1,3
1,0,0,0.402469365313749,1,3
1,0,0,0.402469365313749,1,1
1,0,0,1.78480995091114,1,1
1,0,0,0.727248890022308,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0.402469365313749,1,4
3,0,0,0.727248890022308,1,3
1,0,0,-0.0523304619704373,1,4
1,0,0,-0.0523304619704373,1,4
1,0,0,0,1,3
1,0,0,-0.0523304619704373,1,4
1,0,0,0,2,1
1,0,0,0,2,1
1,0,0,0.402469365313749,1,4
1,0,0,-0.0523304619704373,1,4
1,0,0,0,1,4
1,0,0,-0.0523304619704373,1,4
1,0,1,-0.0523304619704373,2,3
1,0,1,0.402469365313749,1,4
1,0,1,0.402469365313749,1,3
3,0,1,0.402469365313749,1,5
1,0,1,0.402469365313749,1,5
1,0,1,-0.0523304619704373,1,3
1,0,1,0.402469365313749,1,1
1,0,1,0.454799827284186,1,1
1,0,1,0.402469365313749,1,1
1,0,1,0.402469365313749,1,1
1,0,1,0.454799827284186,1,1
1,0,1,0.402469365313749,1,4
1,0,1,0.454799827284186,1,4
1,0,1,0,1,4
3,0,1,0.402469365313749,1,4
1,0,1,-0.0523304619704373,2,4
1,0,1,-0.0523304619704373,1,4
1,0,1,0,1,4
1,0,1,0.402469365313749,1,4
1,0,1,-0.0523304619704373,2,4
1,0,1,-0.0523304619704373,1,4
1,0,1,0,1,3
3,1,1,1.06265166008516,1,1
3,1,1,0.402469365313749,1,4
1,1,1,0.454799827284186,2,4
2,1,1,0.454799827284186,1,3
1,1,1,0.454799827284186,1,5
1,1,1,0.454799827284186,1,1
3,1,1,0.402469365313749,1,1
2,1,1,0.402469365313749,1,1
1,1,1,0.454799827284186,2,1
1,1,1,0.454799827284186,2,4
3,1,1,0.402469365313749,1,5
1,1,1,0.402469365313749,1,4
1,1,1,0.454799827284186,1,1
2,1,1,1.18204871730649,1,5
3,1,1,1.18204871730649,1,4
3,1,1,1.73090243308717,1,5
2,1,1,0.402469365313749,1,1
1,1,1,0.402469365313749,1,5
1,1,1,0.402469365313749,1,4
1,1,1,0.454799827284186,2,1
1,1,1,0.402469365313749,1,4
3,0,0,0.454799827284186,1,4
3,0,0,0.454799827284186,1,4
1,0,0,0.668250773002007,2,3
3,0,0,1.73090243308717,1,3
3,0,0,0.454799827284186,1,1
3,0,0,1.32843306777342,2,1
3,0,0,0.454799827284186,1,4
3,0,0,1.73090243308717,1,4
2,0,0,1.73090243308717,1,1
1,0,0,1.32843306777342,1,1
3,0,0,1.7832328950576,1,1
3,0,0,0.454799827284186,1,1
1,0,0,0.454799827284186,1,1
3,0,0,1.73090243308717,2,4
3,0,0,1.7832328950576,1,4
2,0,0,1.7832328950576,1,4
3,0,0,0.454799827284186,1,1
2,0,0,1.7832328950576,1,5
1,0,0,1.7832328950576,1,4
3,0,0,0.660182294771411,1,1
3,0,0,1.7832328950576,1,4
2,0,0,1.73090243308717,1,3
2,0,0,1.32843306777342,1,4
2,1,1,-0.0523304619704373,1,4
1,1,1,0,1,4
3,1,1,-0.0523304619704373,2,1
1,1,1,0.454799827284186,1,1
3,1,1,0.402469365313749,1,4
1,1,1,0.454799827284186,2,1
1,1,1,0,1,4
2,1,1,-0.0523304619704373,1,1
1,1,1,0,2,3
3,1,1,0.454799827284186,1,1
3,1,1,0,1,1
1,1,1,0,1,1
3,1,1,-0.0523304619704373,1,1
1,1,1,0.454799827284186,1,4
1,1,1,0,1,1
1,1,1,0,2,1
3,1,1,0.454799827284186,1,5
1,1,1,-0.0523304619704373,1,1
3,1,1,0.402469365313749,1,5
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,3
1,0,0,0.454799827284186,1,3
1,0,0,-0.0523304619704373,2,4
1,0,0,0.402469365313749,2,3
1,0,0,1.18204871730649,1,5
3,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
3,0,0,0.454799827284186,1,4
1,0,0,0.402469365313749,1,4
1,0,0,0.402469365313749,1,4
2,0,0,0.402469365313749,1,3
1,0,0,0.402469365313749,1,5
1,0,0,-0.0523304619704373,2,1
1,0,0,0.402469365313749,1,4
1,0,0,0,1,4
1,0,0,0,1,3
1,0,0,0,1,3
1,0,0,0.454799827284186,1,3
1,0,0,0.402469365313749,1,1
1,0,0,2.56281224705035,1,4
1,0,0,0,1,4
1,0,0,1.32843306777342,1,4
1,0,0,0,1,3
1,0,0,0.402469365313749,2,3
1,0,0,0,1,4
3,0,0,0.402469365313749,1,4
1,0,0,0.454799827284186,1,3
1,0,0,1.32843306777342,1,4
1,0,0,-0.0523304619704373,1,3
1,0,0,1.73090243308717,1,4
1,0,0,1.32843306777342,2,3
1,0,0,0,1,3
1,0,0,1.7832328950576,1,1
1,0,0,0,1,3
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,3
1,0,0,1.32843306777342,1,4
1,0,0,0.402469365313749,2,4
1,0,0,0,1,4
1,0,0,0.454799827284186,1,3
1,0,1,0,1,1
1,0,1,0.402469365313749,1,4
1,0,1,0.454799827284186,1,1
3,0,1,0.454799827284186,1,1
2,0,1,0,1,4
1,0,1,0.454799827284186,1,1
1,0,1,0.454799827284186,1,3
1,0,1,0,1,1
3,0,1,0.454799827284186,1,4
1,0,1,0.454799827284186,2,1
1,0,1,0.454799827284186,1,4
1,0,1,0,1,1
3,0,1,0.454799827284186,1,4
1,0,1,0.454799827284186,1,1
1,0,1,0,1,1
1,0,1,0.454799827284186,1,4
3,0,1,0.454799827284186,1,4
1,0,1,0,1,1
1,0,1,0.454799827284186,1,1
1,0,1,0,1,1
1,0,1,0.454799827284186,1,4
1,0,1,0.454799827284186,2,1
1,0,1,0.454799827284186,1,4
3,0,1,0,2,1
1,0,0,0,1,4
1,0,0,0.402469365313749,1,4
3,0,0,0.402469365313749,1,1
1,0,0,-0.0523304619704373,2,4
3,0,0,0.454799827284186,2,1
1,0,0,0.402469365313749,2,3
3,0,0,0,1,3
3,0,0,0.454799827284186,2,4
3,0,0,0,1,4
3,0,0,0.402469365313749,1,4
1,0,0,0.454799827284186,1,4
2,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
3,0,0,-0.0523304619704373,2,4
3,0,0,0.454799827284186,1,4
3,0,0,0.454799827284186,2,3
3,0,0,0.454799827284186,2,4
3,0,0,0.402469365313749,1,4
1,0,0,-0.0523304619704373,1,3
1,0,0,0,1,1
1,0,0,-0.0523304619704373,2,3
2,0,0,0,1,3
1,0,0,-0.0523304619704373,1,4
2,0,0,0,1,3
1,0,0,-0.0523304619704373,1,4
1,0,0,-0.0523304619704373,1,4
3,0,0,0.402469365313749,1,4
1,0,0,-0.0523304619704373,2,1
3,0,0,0,2,4
1,0,0,0.402469365313749,1,4
3,0,0,0,1,4
1,0,0,-0.0523304619704373,1,3
2,0,0,0,1,3
1,0,0,-0.0523304619704373,1,3
3,0,0,0,1,4
1,0,0,-0.0523304619704373,1,1
3,0,0,0,1,4
3,0,0,0,1,3
1,0,0,-0.0523304619704373,1,3
3,1,0,0.454799827284186,1,1
2,1,0,0.402469365313749,1,4
2,1,0,0.454799827284186,1,4
2,1,0,0,1,3
1,1,0,0.727248890022308,1,3
2,1,0,1.18204871730649,1,4
1,1,0,0.454799827284186,1,4
2,1,0,0.454799827284186,1,1
3,1,0,0,1,1
2,1,0,0.454799827284186,1,4
1,1,0,0.454799827284186,1,4
2,1,0,1.18204871730649,1,3
2,1,0,1.18204871730649,1,4
1,1,0,0.454799827284186,2,3
2,1,0,0.454799827284186,1,1
3,1,0,-0.0523304619704373,1,4
2,1,0,1.18204871730649,1,4
3,1,0,0.454799827284186,2,1
2,1,0,0,1,4
1,1,0,0,2,3
3,1,0,0.454799827284186,1,1
2,1,0,0.454799827284186,1,1
3,1,1,4.72518191754798,1,4
3,1,1,4.12242068394333,2,4
3,1,1,4.07009022197289,1,5
1,1,1,3.86561474685049,1,5
1,1,1,2.53560462322353,2,3
3,1,1,4.67285145557754,1,5
3,1,1,4.08421191436559,1,4
2,1,1,1.7832328950576,1,4
3,1,1,2.53560462322353,1,5
